ID_HOGAR,ID_GEOGRAFIA,MES_NUM,ID_POBREZA,MIEPERHO,FACTOR07,INGHOG2D,GASHOG2D,BRECHA_HOG,ING_PERCAPITA,GAS_PERCAPITA,BRECHA_PERCAPITA,LOG_INGHOG2D,LOG_GASHOG2D,LOG_BRECHA_PERCAP,GRU11HD,GRU21HD,GRU31HD,GRU41HD,GRU51HD,GRU61HD,GRU71HD,GRU81HD,GRU11HD_PCT,GRU21HD_PCT,GRU31HD_PCT,GRU41HD_PCT,GRU51HD_PCT,GRU61HD_PCT,GRU71HD_PCT,GRU81HD_PCT
11955,933,5,5,4,264.215789794922,11647.578125,11444.2783203125,203.2998046875,2911.89453125,2861.069580078125,50.824951171875,9.362939402188994,9.345332550161103,3.947871716148221,3963.82934570313,224.0,567.0,281.138366699219,713.0,590.813720703125,272.0,147.411285400391,0.3464,0.0196,0.0495,0.0246,0.0623,0.0516,0.0238,0.0129
11956,933,5,5,7,264.215789794922,44713.953125,21545.8671875,23168.0859375,6387.707589285715,3077.981026785714,3309.7265625,10.708063246473795,9.97798571083412,8.104922949570357,4814.626953125,924.59423828125,857.0,239.227584838867,915.0,1283.0,859.051513671875,365.846008300781,0.2235,0.0429,0.0398,0.0111,0.0425,0.0595,0.0399,0.017
11957,81,5,5,5,606.707275390625,44918.6953125,23806.015625,21112.6796875,8983.7390625,4761.203125,4222.5359375,10.712631625937568,10.077735590381865,8.348427956069434,11547.44921875,78.0,2868.0,774.56005859375,475.0,456.0,265.0,327.538513183594,0.4851,0.0033,0.1205,0.0325,0.02,0.0192,0.0111,0.0138
11958,81,5,5,4,606.707275390625,43145.80078125,20948.255859375,22197.544921875,10786.4501953125,5237.06396484375,5549.38623046875,10.67236355196108,9.949858404880535,8.621622795394584,8916.7041015625,369.0,1788.0,300.683258056641,469.0,926.0,541.0,1062.09167480469,0.4257,0.0176,0.0854,0.0144,0.0224,0.0442,0.0258,0.0507
11959,81,5,3,3,606.707275390625,30493.7734375,45068.0859375,-14574.3125,10164.591145833334,15022.6953125,-4858.104166666667,10.32531058520632,10.71595183452718,0.0,9242.5166015625,384.084136962891,2808.0,2889.9892578125,2910.0,755.925476074219,909.477783203125,2579.67333984375,0.2051,0.0085,0.0623,0.0641,0.0646,0.0168,0.0202,0.0572
11960,81,5,5,5,606.707275390625,77175.9921875,26468.486328125,50707.505859375,15435.1984375,5293.697265625,10141.501171875,11.253856662934174,10.183747889219667,9.224489910621635,12010.3291015625,173.0,732.0,0.0,616.0,1863.0,362.0,365.604125976563,0.4538,0.0065,0.0277,0.0,0.0233,0.0704,0.0137,0.0138
11961,81,5,5,5,606.707275390625,73945.84375,27981.7734375,45964.0703125,14789.16875,5596.3546875,9192.8140625,11.211101786362642,10.239344365448012,9.126286152374416,13460.85546875,96.0,804.0,680.746887207031,374.0,1648.0,618.466552734375,1347.51245117188,0.4811,0.0034,0.0287,0.0243,0.0134,0.0589,0.0221,0.0482
11962,81,5,3,4,606.707275390625,22117.0234375,69103.5078125,-46986.484375,5529.255859375,17275.876953125,-11746.62109375,10.004148095292036,11.143375243698893,0.0,13586.5498046875,3712.86694335938,2986.81591796875,2330.63134765625,4669.0,18483.75,4156.8154296875,1611.56115722656,0.1966,0.0537,0.0432,0.0337,0.0676,0.2675,0.0602,0.0233
11963,81,5,1,3,606.707275390625,71652.390625,50300.83203125,21351.55859375,23884.13020833333,16766.944010416668,7117.186197916667,11.179595754188306,10.825796777517008,8.870408224468756,15788.1826171875,5431.892578125,10032.0,1483.36096191406,37.0,3151.0,4626.73193359375,1483.64587402344,0.3139,0.108,0.1994,0.0295,0.0007,0.0626,0.092,0.0295
11964,81,5,3,3,606.707275390625,41312.48046875,45625.0703125,-4312.58984375,13770.826822916666,15208.356770833334,-1437.5299479166667,10.628944129292751,10.728234549513749,0.0,5034.65673828125,1011.52795410156,1392.0,940.476501464844,293.0,1649.2255859375,2131.0,3343.94091796875,0.1103,0.0222,0.0305,0.0206,0.0064,0.0361,0.0467,0.0733
11965,81,5,3,4,606.707275390625,26525.677734375,50595.1796875,-24069.501953125,6631.41943359375,12648.794921875,-6017.37548828125,10.18590621254224,10.831631352178237,0.0,16006.53125,1452.46862792969,776.404663085938,1399.29064941406,1789.0,2771.548828125,6147.08642578125,3992.0625,0.3164,0.0287,0.0153,0.0277,0.0354,0.0548,0.1215,0.0789
11966,81,5,5,5,606.707275390625,70758.0,32783.5234375,37974.4765625,14151.6,6556.7046875,7594.8953125,11.167035015895737,10.3977118366,8.935363289912507,16739.5703125,1022.0,1176.0,1519.0517578125,48.0,1924.0,490.142028808594,1700.76477050781,0.5106,0.0312,0.0359,0.0463,0.0015,0.0587,0.015,0.0519
11967,81,5,3,1,606.707275390625,8814.12109375,10602.3955078125,-1788.2744140625,8814.12109375,10602.3955078125,-1788.2744140625,9.08422383197528,9.26892955973087,0.0,3076.72265625,0.0,828.0,297.075042724609,884.0,120.0,5.86041927337646,929.99267578125,0.2902,0.0,0.0781,0.028,0.0834,0.0113,0.0006,0.0877
11968,81,5,1,6,606.707275390625,31776.18359375,27947.048828125,3829.134765625,5296.030598958333,4657.841471354167,638.1891276041666,10.366503814192182,10.238102666777047,6.460200384927189,28834.43359375,1387.67260742188,2204.40478515625,2418.24389648438,2662.0,10328.390625,3644.10009765625,10202.1328125,1.0318,0.0497,0.0789,0.0865,0.0953,0.3696,0.1304,0.3651
11969,81,5,6,4,606.707275390625,8635.1083984375,19157.41796875,-10522.3095703125,2158.777099609375,4789.3544921875,-2630.577392578125,9.063707343482452,9.860497478635116,0.0,11254.841796875,266.0,984.0,721.639770507813,81.0,1371.0,292.0,318.77880859375,0.5875,0.0139,0.0514,0.0377,0.0042,0.0716,0.0152,0.0166
11970,82,5,4,4,280.151947021484,34274.0,35213.7890625,-939.7890625,8568.5,8803.447265625,-234.947265625,10.442171504430515,10.469221417171507,0.0,15807.4560546875,124.0,1620.0,546.040771484375,522.0,354.015106201172,1647.0,1510.1826171875,0.4489,0.0035,0.046,0.0155,0.0148,0.0101,0.0468,0.0429
11971,82,5,4,3,280.151947021484,26388.0,30536.685546875,-4148.685546875,8796.0,10178.895182291666,-1382.8951822916667,10.180702535638066,10.326716791581102,0.0,12615.458984375,161.0,3096.0,505.147857666016,258.0,517.0,3747.0,617.194213867188,0.4131,0.0053,0.1014,0.0165,0.0084,0.0169,0.1227,0.0202
11972,82,5,5,4,280.151947021484,25900.0,21199.69921875,4700.30078125,6475.0,5299.9248046875,1175.0751953125,10.16203685698089,9.96178944213272,7.069938068006658,13482.7041015625,286.952453613281,2556.0,364.428100585938,0.0,48.0,338.0,792.225524902344,0.636,0.0135,0.1206,0.0172,0.0,0.0023,0.0159,0.0374
11973,82,5,5,4,280.151947021484,26513.80078125,20451.28125,6062.51953125,6628.4501953125,5112.8203125,1515.6298828125,10.185458376107212,9.92584970781666,7.324245969892116,11862.400390625,178.0,1236.0,685.557800292969,116.0,457.0,218.0,424.588104248047,0.58,0.0087,0.0604,0.0335,0.0057,0.0223,0.0107,0.0208
11974,82,5,1,1,280.151947021484,29700.044921875,16077.2607421875,13622.7841796875,29700.044921875,16077.2607421875,13622.7841796875,10.298937506726611,9.685223374083655,9.51957238103146,907.201721191406,437.351257324219,732.0,1387.03991699219,0.0,481.0,993.245422363281,58.563419342041,0.0564,0.0272,0.0455,0.0863,0.0,0.0299,0.0618,0.0036
11975,81,5,1,2,306.378601074219,91558.2578125,47186.48828125,44371.76953125,45779.12890625,23593.244140625,22185.884765625,11.424741668010276,10.76188405764698,10.00725661696008,8384.919921875,1128.22204589844,2503.7373046875,1323.32421875,2144.06420898438,3689.0,0.0,345.0498046875,0.1777,0.0239,0.0531,0.028,0.0454,0.0782,0.0,0.0073
11976,81,5,1,2,306.378601074219,44058.33984375,25059.18359375,18999.15625,22029.169921875,12529.591796875,9499.578125,10.693292637124475,10.129035554590422,9.159107931000184,7729.6533203125,0.0,1464.0,1016.30932617188,0.0,2946.0,105.076286315918,1198.97900390625,0.3085,0.0,0.0584,0.0406,0.0,0.1176,0.0042,0.0478
11977,81,5,1,5,306.378601074219,31776.18359375,27947.048828125,3829.134765625,6355.23671875,5589.409765625,765.826953125,10.366503814192182,10.238102666777047,6.642261160690671,18090.466796875,447.0,4140.0,0.0,0.0,7372.0,17725.0,0.0,0.6473,0.016,0.1481,0.0,0.0,0.2638,0.6342,0.0
11978,81,5,3,3,306.378601074219,46466.66796875,49081.5625,-2614.89453125,15488.889322916666,16360.520833333334,-871.6315104166666,10.7465120372336,10.801259108138364,0.0,9848.3916015625,177.824127197266,6288.0,655.601989746094,2994.0126953125,3730.14013671875,6187.2109375,2233.12329101563,0.2007,0.0036,0.1281,0.0134,0.061,0.076,0.1261,0.0455
11979,81,5,1,1,306.378601074219,37079.9765625,35106.8515625,1973.125,37079.9765625,35106.8515625,1973.125,10.52085935596999,10.46618007567812,7.587880541190219,6403.390625,0.0,456.0,364.428100585938,31.0,806.0,0.0,5626.68603515625,0.1824,0.0,0.013,0.0104,0.0009,0.023,0.0,0.1603
11980,83,5,1,1,137.884231567383,23250.0,20523.1640625,2726.8359375,23250.0,20523.1640625,2726.8359375,10.054103420843257,9.92935820572022,7.911263876942248,3468.05126953125,0.0,6648.0,0.0,115.0,1323.0,0.0,0.0,0.169,0.0,0.3239,0.0,0.0056,0.0645,0.0,0.0
11981,83,5,1,3,137.884231567383,89194.0,27947.048828125,61246.951171875,29731.33333333333,9315.682942708334,20415.650390625,11.398580263185368,10.238102666777047,9.924106042544668,9224.509765625,0.0,2280.0,0.0,4621.0,1275.0,18437.0,0.0,0.3301,0.0,0.0816,0.0,0.1653,0.0456,0.6597,0.0
11982,83,5,3,3,137.884231567383,28332.02734375,33862.2109375,-5530.18359375,9444.009114583334,11287.403645833334,-1843.39453125,10.251783447113674,10.430084481005004,0.0,10924.76953125,0.0,14323.0,948.956359863281,2588.0,2177.0,0.0,1095.24438476563,0.3226,0.0,0.423,0.028,0.0764,0.0643,0.0,0.0323
11983,83,5,1,4,137.884231567383,93235.1875,69105.7734375,24129.4140625,23308.796875,17276.443359375,6032.353515625,11.442891203210324,11.143408028649292,8.705058273711428,4381.32763671875,0.0,4680.0,0.0,305.0,1034.0,18422.0,171.585021972656,0.0634,0.0,0.0677,0.0,0.0044,0.015,0.2666,0.0025
11984,83,5,1,3,137.884231567383,49212.08984375,32596.109375,16615.98046875,16404.029947916668,10865.369791666666,5538.66015625,10.803914920829136,10.3919788939449,8.619688434222548,5585.13623046875,0.0,3048.0,0.0,3796.0,1540.0,3357.0,0.0,0.1713,0.0,0.0935,0.0,0.1165,0.0472,0.103,0.0
11985,83,5,1,3,137.884231567383,55885.02734375,55194.921875,690.10546875,18628.342447916668,18398.307291666668,230.03515625,10.931069669826014,10.918644350459909,5.442569890500275,16898.013671875,284.0,2556.0,1694.65075683594,599.0,2067.0,6969.0,1002.79992675781,0.3062,0.0051,0.0463,0.0307,0.0109,0.0374,0.1263,0.0182
11986,83,5,2,10,137.884231567383,31776.18359375,27947.048828125,3829.134765625,3177.618359375,2794.7048828125,382.9134765625,10.366503814192182,10.238102666777047,5.950417205747212,24232.5078125,498.0,6053.33837890625,1921.03784179688,5071.0,3283.0,6883.0,208.675384521484,0.8671,0.0178,0.2166,0.0687,0.1815,0.1175,0.2463,0.0075
11987,80,5,1,6,105.456718444824,31776.18359375,27947.048828125,3829.134765625,5296.030598958333,4657.841471354167,638.1891276041666,10.366503814192182,10.238102666777047,6.460200384927189,12790.2734375,3618.16064453125,4752.0,2098.91528320313,14952.0,9648.43359375,14724.474609375,1876.12658691406,0.4577,0.1295,0.17,0.0751,0.535,0.3452,0.5269,0.0671
11988,80,5,3,1,105.456718444824,15513.3974609375,19414.16015625,-3900.7626953125,15513.3974609375,19414.16015625,-3900.7626953125,9.649523740223575,9.87380949123038,0.0,1476.85900878906,0.0,216.0,905.981689453125,2490.0,0.0,24.1613788604736,154.23991394043,0.0761,0.0,0.0111,0.0467,0.1283,0.0,0.0012,0.0079
11989,80,5,1,4,105.456718444824,74097.78125,27947.048828125,46150.732421875,18524.4453125,6986.76220703125,11537.68310546875,11.213154363780498,10.238102666777047,9.353460417906447,12001.4501953125,1886.0,3600.0,1291.73522949219,2454.0,9892.9140625,10854.0,568.5556640625,0.4294,0.0675,0.1288,0.0462,0.0878,0.354,0.3884,0.0203
11990,80,5,3,2,105.456718444824,31776.18359375,38380.5078125,-6604.32421875,15888.091796875,19190.25390625,-3302.162109375,10.366503814192182,10.555331055202194,0.0,7472.7021484375,0.0,2328.0,0.0,577.0,2261.0,4253.0,0.0,0.1947,0.0,0.0607,0.0,0.015,0.0589,0.1108,0.0
11991,80,5,2,5,105.456718444824,67103.046875,43913.10546875,23189.94140625,13420.609375,8782.62109375,4637.98828125,11.113999632243964,10.689990856537698,8.442251578611454,8689.779296875,0.0,4344.0,481.428039550781,984.0,1683.0,2158.87353515625,1856.30590820313,0.1979,0.0,0.0989,0.011,0.0224,0.0383,0.0492,0.0423
11992,80,5,5,5,105.456718444824,37087.12109375,25591.798828125,11495.322265625,7417.42421875,5118.359765625,2299.064453125,10.521052011172705,10.150066295120208,7.740692424622427,7341.11767578125,0.0,4656.0,554.459899902344,909.0,974.0,657.0,0.0,0.2869,0.0,0.1819,0.0217,0.0355,0.0381,0.0257,0.0
11993,80,5,5,4,105.456718444824,46901.0,24156.9140625,22744.0859375,11725.25,6039.228515625,5686.021484375,10.755815597448386,10.092367309848688,8.645941925104307,7900.44921875,0.0,2556.0,0.0,1895.0,2706.0,0.0,0.0,0.327,0.0,0.1058,0.0,0.0784,0.112,0.0,0.0
11994,80,5,1,8,105.456718444824,31776.18359375,27947.048828125,3829.134765625,3972.02294921875,3493.381103515625,478.641845703125,10.366503814192182,10.238102666777047,6.173039670604748,15513.0224609375,0.0,6024.0,0.0,5288.0,2682.0,4230.0,2660.21484375,0.5551,0.0,0.2156,0.0,0.1892,0.096,0.1514,0.0952
11995,82,5,4,5,280.151947021484,23630.6875,42254.5,-18623.8125,4726.1375,8450.9,-3724.7625,10.070343781088605,10.651489801827756,0.0,7396.0556640625,822.905334472656,2292.0,0.0,904.0,577.0,808.0,967.845764160156,0.175,0.0195,0.0542,0.0,0.0214,0.0137,0.0191,0.0229
11996,82,5,3,2,280.151947021484,18610.193359375,43492.53125,-24882.337890625,9305.0966796875,21746.265625,-12441.1689453125,9.831518472210975,10.680367499122257,0.0,8450.6259765625,673.649108886719,1620.0,1570.5517578125,16181.84375,1395.0,0.0,1235.18029785156,0.1943,0.0155,0.0372,0.0361,0.3721,0.0321,0.0,0.0284
11997,82,5,2,2,280.151947021484,23248.916015625,17602.564453125,5646.3515625,11624.4580078125,8801.2822265625,2823.17578125,10.054056798777795,9.775856686266412,7.94597184216109,4259.1708984375,304.773681640625,864.0,204.464599609375,1148.0,385.0,431.0,200.231872558594,0.242,0.0173,0.0491,0.0116,0.0652,0.0219,0.0245,0.0114
11998,82,5,1,1,280.151947021484,18855.0,14779.8095703125,4075.1904296875,18855.0,14779.8095703125,4075.1904296875,9.844586444615969,9.60108496771879,8.31291811299797,1093.15246582031,481.006286621094,264.0,291.201690673828,567.0,228.0,0.0,173.435241699219,0.074,0.0325,0.0179,0.0197,0.0384,0.0154,0.0,0.0117
11999,82,5,3,2,280.151947021484,34627.7734375,36957.5546875,-2329.78125,17313.88671875,18478.77734375,-1164.890625,10.45244021769614,10.517552420215576,0.0,3298.31420898438,51.2646179199219,744.0,1053.59411621094,2062.0,397.0,363.0,1209.83483886719,0.0892,0.0014,0.0201,0.0285,0.0558,0.0107,0.0098,0.0327
12000,81,5,1,5,606.707275390625,91397.796875,53136.4453125,38261.3515625,18279.559375,10627.2890625,7652.2703125,11.422987594062388,10.880637143496909,8.942888327302047,14729.1328125,0.0,4320.0,0.0,1864.0,2838.0,0.0,0.0,0.2772,0.0,0.0813,0.0,0.0351,0.0534,0.0,0.0
12001,81,5,2,7,606.707275390625,76051.2109375,51649.875,24401.3359375,10864.458705357143,7378.553571428572,3485.905133928572,11.239175369421329,10.852262415352982,8.156769840664209,18752.421875,184.0,2664.0,0.0,1232.5,1551.0,1557.0,0.0,0.3631,0.0036,0.0516,0.0,0.0239,0.03,0.0301,0.0
12002,81,5,2,3,606.707275390625,72637.0,29052.677734375,43584.322265625,24212.33333333333,9684.225911458334,14528.107421875,11.193243479856486,10.276900354417537,9.583909324661942,9524.0576171875,0.0,2868.0,0.0,65.0,3548.0,3145.0,0.0,0.3278,0.0,0.0987,0.0,0.0022,0.1221,0.1083,0.0
12003,81,5,5,2,606.707275390625,15780.5751953125,12687.6787109375,3092.896484375,7890.28759765625,6343.83935546875,1546.4482421875,9.666598411681104,9.44846543479402,7.3443625579170275,5430.91162109375,0.0,744.0,0.0,0.0,301.0,0.0,0.0,0.428,0.0,0.0586,0.0,0.0,0.0237,0.0,0.0
12004,81,5,2,6,606.707275390625,80873.7265625,56576.55859375,24297.16796875,13478.954427083334,9429.426432291666,4049.5279947916665,11.300656650808303,10.943367694291323,8.306602520687637,26757.0078125,1297.36047363281,5004.0,982.264221191406,216.0,1860.82763671875,5176.25830078125,921.549194335938,0.4729,0.0229,0.0884,0.0174,0.0038,0.0329,0.0915,0.0163
12005,81,5,1,3,606.707275390625,31776.18359375,27947.048828125,3829.134765625,10592.061197916666,9315.682942708334,1276.3782552083333,10.366503814192182,10.238102666777047,7.152565018286761,12364.99609375,0.0,3259.21435546875,1414.41394042969,18558.0,1563.0,170.0,1734.00817871094,0.4424,0.0,0.1166,0.0506,0.664,0.0559,0.0061,0.062
12006,82,5,6,3,280.151947021484,18886.0234375,19829.873046875,-943.849609375,6295.341145833333,6609.957682291667,-314.6165364583333,9.846230374627993,9.894995247114291,0.0,9619.5634765625,0.0,1644.0,859.105895996094,136.0,421.0,335.070739746094,657.146179199219,0.4851,0.0,0.0829,0.0433,0.0069,0.0212,0.0169,0.0331
12007,82,5,7,8,280.151947021484,28916.271484375,25470.115234375,3446.15625,3614.533935546875,3183.764404296875,430.76953125,10.27219432480843,10.145300353209455,6.0678919534095135,11193.5556640625,267.171630859375,1704.0,953.132507324219,656.0,854.817138671875,1465.80407714844,918.803466796875,0.4395,0.0105,0.0669,0.0374,0.0258,0.0336,0.0575,0.0361
12008,82,5,6,2,280.151947021484,8520.837890625,9384.498046875,-863.66015625,4260.4189453125,4692.2490234375,-431.830078125,9.050387311422345,9.146921016006246,0.0,4287.9921875,0.0,0.0,0.0,0.0,986.815856933594,0.0,0.0,0.4569,0.0,0.0,0.0,0.0,0.1052,0.0,0.0
12009,82,5,2,3,280.151947021484,31687.75390625,22999.201171875,8688.552734375,10562.584635416666,7666.400390625,2896.1842447916665,10.363717130556545,10.043258241476297,7.971494594225364,3647.2353515625,163.405960083008,1584.0,624.218383789063,3343.0,1743.0,153.273468017578,421.610534667969,0.1586,0.0071,0.0689,0.0271,0.1454,0.0758,0.0067,0.0183
12010,82,5,3,3,280.151947021484,31776.18359375,62598.40625,-30822.22265625,10592.061197916666,20866.135416666668,-10274.07421875,10.366503814192182,11.044511072218928,0.0,4115.845703125,3069.73657226563,264.0,1247.21862792969,15304.0,1263.0,21273.0390625,506.069641113281,0.0658,0.049,0.0042,0.0199,0.2445,0.0202,0.3398,0.0081
12011,82,5,5,7,280.151947021484,58374.0,30452.876953125,27921.123046875,8339.142857142857,4350.410993303572,3988.731863839286,10.974642994971198,10.323968586975,8.29147930558046,8706.7646484375,460.0,2580.0,233.330200195313,1095.0,1070.0,2520.0,0.0,0.2859,0.0151,0.0847,0.0077,0.036,0.0351,0.0828,0.0
12012,81,5,2,2,408.504821777344,23659.0,16892.455078125,6766.544921875,11829.5,8446.2275390625,3383.2724609375,10.071541137532378,9.734681552417694,8.126894231946435,6006.37158203125,0.0,1836.0,0.0,0.0,325.0,0.0,0.0,0.3556,0.0,0.1087,0.0,0.0,0.0192,0.0,0.0
12013,81,5,3,3,408.504821777344,14343.0,52595.7578125,-38252.7578125,4781.0,17531.919270833332,-12750.919270833334,9.571087015284968,10.87040975828044,0.0,8051.38232421875,0.0,40657.0,0.0,346.0,674.0,0.0,0.0,0.1531,0.0,0.773,0.0,0.0066,0.0128,0.0,0.0
12014,81,5,5,4,408.504821777344,44274.0,25356.232421875,18917.767578125,11068.5,6339.05810546875,4729.44189453125,10.698175462651037,10.140819270966338,8.46177390091321,8855.3330078125,378.47705078125,2100.0,757.721740722656,60.0,2561.17407226563,0.0,835.907836914063,0.3492,0.0149,0.0828,0.0299,0.0024,0.101,0.0,0.033
12015,81,5,6,5,408.504821777344,17490.1875,25043.34375,-7553.15625,3498.0375,5008.66875,-1510.63125,9.76945246164836,10.12840328261352,0.0,9146.5009765625,102.0,6624.0,380.962860107422,2504.0,1779.0,366.0,1089.21325683594,0.3652,0.0041,0.2645,0.0152,0.1,0.071,0.0146,0.0435
12016,81,5,1,2,408.504821777344,40929.6796875,32644.205078125,8285.474609375,20464.83984375,16322.1025390625,4142.7373046875,10.619635175444342,10.393453265669466,8.32935339020399,6666.234375,0.0,2640.0,1116.07312011719,0.0,1022.0,68.2108306884766,1483.83776855469,0.2042,0.0,0.0809,0.0342,0.0,0.0313,0.0021,0.0455
12017,83,5,3,4,105.456718444824,34973.5546875,40135.37890625,-5161.82421875,8743.388671875,10033.8447265625,-1290.4560546875,10.462376067143833,10.60003840667788,0.0,7703.00244140625,0.0,14580.0,730.498352050781,0.0,445.0,4602.0,704.430236816406,0.1919,0.0,0.3633,0.0182,0.0,0.0111,0.1147,0.0176
