ID_GEOGRAFIA,UBIGEO,DEPARTAMENTO,DOMINIO,ESTRATO
751,030401,Apurímac,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
752,040126,Arequipa,Sierra Sur,"De 500,000 a más habitantes"
753,040116,Arequipa,Sierra Sur,"De 500,000 a más habitantes"
754,040701,Arequipa,Costa Sur,"De 20,000 a 49,999 habitantes"
755,040124,Arequipa,Sierra Sur,"De 2,000 a 19,999 habitantes"
756,040520,Arequipa,Costa Sur,Área de Empadronamiento Rural (AER) Simple
757,040520,Arequipa,Costa Sur,Área de Empadronamiento Rural (AER) Compuesto
758,040127,Arequipa,Sierra Sur,"De 500 a 1,999 habitantes"
759,050202,Ayacucho,Sierra Centro,"De 2,000 a 19,999 habitantes"
760,050619,Ayacucho,Sierra Centro,"De 2,000 a 19,999 habitantes"
761,050201,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
762,050103,Ayacucho,Sierra Centro,"De 500 a 1,999 habitantes"
763,050106,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
764,051012,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
765,050114,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
766,051002,Ayacucho,Sierra Centro,"De 500 a 1,999 habitantes"
767,050507,Ayacucho,Selva,Área de Empadronamiento Rural (AER) Compuesto
768,060106,Cajamarca,Sierra Norte,"De 2,000 a 19,999 habitantes"
769,060203,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
770,060301,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
771,061007,Cajamarca,Sierra Norte,"De 500 a 1,999 habitantes"
772,061101,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
773,060106,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
774,060108,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
775,060902,Cajamarca,Selva,Área de Empadronamiento Rural (AER) Compuesto
776,060901,Cajamarca,Selva,Área de Empadronamiento Rural (AER) Compuesto
777,070107,Callao,Lima Metropolitana,"De 500,000 a más habitantes"
778,081211,Cusco,Sierra Sur,"De 2,000 a 19,999 habitantes"
779,080201,Cusco,Sierra Sur,"De 2,000 a 19,999 habitantes"
780,081201,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
781,080202,Cusco,Sierra Sur,"De 500 a 1,999 habitantes"
782,081101,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
783,080405,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
784,081212,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
785,080902,Cusco,Selva,Área de Empadronamiento Rural (AER) Compuesto
786,090703,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
787,090203,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
788,090110,Huancavelica,Sierra Centro,"De 500 a 1,999 habitantes"
789,090502,Huancavelica,Sierra Centro,"De 500 a 1,999 habitantes"
790,090401,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
791,090607,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
792,090502,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
793,090606,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
794,100701,Huánuco,Sierra Centro,"De 2,000 a 19,999 habitantes"
795,100501,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
796,100208,Huánuco,Sierra Centro,"De 500 a 1,999 habitantes"
797,100109,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
798,100704,Huánuco,Sierra Centro,"De 500 a 1,999 habitantes"
799,100504,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
800,100607,Huánuco,Selva,Área de Empadronamiento Rural (AER) Compuesto
801,100111,Huánuco,Selva,Área de Empadronamiento Rural (AER) Compuesto
802,110110,Ica,Costa Centro,"De 2,000 a 19,999 habitantes"
803,110303,Ica,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
804,110203,Ica,Sierra Centro,"De 500 a 1,999 habitantes"
805,120128,Junín,Sierra Centro,"De 2,000 a 19,999 habitantes"
806,120125,Junín,Sierra Centro,"De 2,000 a 19,999 habitantes"
807,120908,Junín,Sierra Centro,"De 2,000 a 19,999 habitantes"
808,120133,Junín,Sierra Centro,"De 2,000 a 19,999 habitantes"
809,120303,Junín,Selva,"De 20,000 a 49,999 habitantes"
810,120116,Junín,Sierra Centro,"De 500 a 1,999 habitantes"
811,120120,Junín,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
812,120114,Junín,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
813,120504,Junín,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
814,120603,Junín,Selva,Área de Empadronamiento Rural (AER) Compuesto
815,130402,La Libertad,Costa Norte,"De 2,000 a 19,999 habitantes"
816,130205,La Libertad,Costa Norte,"De 20,000 a 49,999 habitantes"
817,130206,La Libertad,Costa Norte,"De 2,000 a 19,999 habitantes"
818,131001,La Libertad,Sierra Norte,"De 2,000 a 19,999 habitantes"
819,130501,La Libertad,Sierra Norte,"De 2,000 a 19,999 habitantes"
820,131201,La Libertad,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
821,131104,La Libertad,Sierra Norte,"De 500 a 1,999 habitantes"
822,131001,La Libertad,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
823,140114,Lambayeque,Costa Norte,"De 2,000 a 19,999 habitantes"
824,140304,Lambayeque,Costa Norte,"De 2,000 a 19,999 habitantes"
825,140117,Lambayeque,Costa Norte,"De 2,000 a 19,999 habitantes"
826,140303,Lambayeque,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
827,150116,Lima,Lima Metropolitana,"De 500,000 a más habitantes"
828,150126,Lima,Lima Metropolitana,"De 500,000 a más habitantes"
829,150504,Lima,Costa Centro,"De 2,000 a 19,999 habitantes"
830,150805,Lima,Costa Centro,"De 100,000 a 499,999 habitantes"
831,150604,Lima,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
832,150201,Lima,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
833,150707,Lima,Sierra Centro,"De 500 a 1,999 habitantes"
834,160103,Loreto,Selva,"De 2,000 a 19,999 habitantes"
835,160504,Loreto,Selva,"De 2,000 a 19,999 habitantes"
836,160401,Loreto,Selva,"De 2,000 a 19,999 habitantes"
837,160601,Loreto,Selva,Área de Empadronamiento Rural (AER) Compuesto
838,160403,Loreto,Selva,"De 500 a 1,999 habitantes"
839,160402,Loreto,Selva,Área de Empadronamiento Rural (AER) Compuesto
840,160703,Loreto,Selva,Área de Empadronamiento Rural (AER) Simple
841,170203,Madre de Dios,Selva,"De 2,000 a 19,999 habitantes"
842,170104,Madre de Dios,Selva,Área de Empadronamiento Rural (AER) Simple
843,180303,Moquegua,Costa Sur,"De 50,000 a 99,999 habitantes"
844,180201,Moquegua,Sierra Sur,"De 2,000 a 19,999 habitantes"
845,180204,Moquegua,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
846,180204,Moquegua,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
847,190109,Pasco,Sierra Centro,"De 50,000 a 99,999 habitantes"
848,190207,Pasco,Sierra Centro,"De 2,000 a 19,999 habitantes"
849,190112,Pasco,Sierra Centro,"De 2,000 a 19,999 habitantes"
850,190104,Pasco,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
851,190304,Pasco,Selva,"De 500 a 1,999 habitantes"
852,200805,Piura,Costa Norte,"De 2,000 a 19,999 habitantes"
853,200603,Piura,Costa Norte,"De 20,000 a 49,999 habitantes"
854,200409,Piura,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
855,200303,Piura,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
856,210209,Puno,Sierra Sur,"De 2,000 a 19,999 habitantes"
857,210210,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
858,211201,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
859,210604,Puno,Sierra Sur,"De 500 a 1,999 habitantes"
860,211301,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
861,211209,Puno,Selva,Área de Empadronamiento Rural (AER) Compuesto
862,220102,San Martín,Selva,"De 2,000 a 19,999 habitantes"
863,220504,San Martín,Selva,"De 2,000 a 19,999 habitantes"
864,220805,San Martín,Selva,Área de Empadronamiento Rural (AER) Compuesto
865,220505,San Martín,Selva,Área de Empadronamiento Rural (AER) Compuesto
866,221002,San Martín,Selva,"De 2,000 a 19,999 habitantes"
867,220908,San Martín,Selva,"De 2,000 a 19,999 habitantes"
868,220904,San Martín,Selva,Área de Empadronamiento Rural (AER) Simple
869,220605,San Martín,Selva,Área de Empadronamiento Rural (AER) Compuesto
870,230106,Tacna,Costa Sur,"De 500 a 1,999 habitantes"
871,230101,Tacna,Costa Sur,Área de Empadronamiento Rural (AER) Compuesto
872,240201,Tumbes,Costa Norte,Área de Empadronamiento Rural (AER) Simple
873,250104,Ucayali,Selva,"De 2,000 a 19,999 habitantes"
874,250302,Ucayali,Selva,"De 2,000 a 19,999 habitantes"
875,250305,Ucayali,Selva,Área de Empadronamiento Rural (AER) Simple
876,250104,Ucayali,Selva,Área de Empadronamiento Rural (AER) Simple
877,060410,Cajamarca,Sierra Norte,"De 2,000 a 19,999 habitantes"
878,010522,Amazonas,Selva,Área de Empadronamiento Rural (AER) Compuesto
879,160112,Loreto,Selva,Área de Empadronamiento Rural (AER) Compuesto
880,250104,Ucayali,Selva,Área de Empadronamiento Rural (AER) Compuesto
881,120426,Junín,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
882,120402,Junín,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
883,151008,Lima,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
884,150301,Lima,Sierra Centro,"De 500 a 1,999 habitantes"
885,230303,Tacna,Costa Sur,Área de Empadronamiento Rural (AER) Compuesto
886,150511,Lima,Costa Centro,"De 500 a 1,999 habitantes"
887,210903,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
888,221003,San Martín,Selva,Área de Empadronamiento Rural (AER) Compuesto
889,010114,Amazonas,Sierra Norte,"De 500 a 1,999 habitantes"
890,010609,Amazonas,Selva,Área de Empadronamiento Rural (AER) Compuesto
891,010206,Amazonas,Selva,Área de Empadronamiento Rural (AER) Simple
892,010401,Amazonas,Selva,Área de Empadronamiento Rural (AER) Simple
893,010402,Amazonas,Selva,Área de Empadronamiento Rural (AER) Simple
894,010605,Amazonas,Selva,Área de Empadronamiento Rural (AER) Compuesto
895,021502,Áncash,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
896,020508,Áncash,Sierra Centro,"De 2,000 a 19,999 habitantes"
897,020202,Áncash,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
898,021603,Áncash,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
899,020302,Áncash,Sierra Centro,"De 500 a 1,999 habitantes"
900,022002,Áncash,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
901,021014,Áncash,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
902,030501,Apurímac,Sierra Sur,"De 2,000 a 19,999 habitantes"
903,030504,Apurímac,Sierra Sur,"De 2,000 a 19,999 habitantes"
904,030609,Apurímac,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
905,030402,Apurímac,Sierra Sur,"De 500 a 1,999 habitantes"
906,030713,Apurímac,Sierra Sur,"De 500 a 1,999 habitantes"
907,030218,Apurímac,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
908,030209,Apurímac,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
909,030216,Apurímac,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
910,040703,Arequipa,Costa Sur,"De 2,000 a 19,999 habitantes"
911,040208,Arequipa,Costa Sur,"De 20,000 a 49,999 habitantes"
912,040404,Arequipa,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
913,040111,Arequipa,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
914,040513,Arequipa,Sierra Sur,"De 500 a 1,999 habitantes"
915,040809,Arequipa,Sierra Sur,"De 500 a 1,999 habitantes"
916,050603,Ayacucho,Sierra Centro,"De 2,000 a 19,999 habitantes"
917,050203,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
918,050702,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
919,050502,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
920,051012,Ayacucho,Sierra Centro,"De 500 a 1,999 habitantes"
921,050108,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
922,050510,Ayacucho,Selva,"De 500 a 1,999 habitantes"
923,060701,Cajamarca,Sierra Norte,"De 2,000 a 19,999 habitantes"
924,060601,Cajamarca,Sierra Norte,"De 20,000 a 49,999 habitantes"
925,060614,Cajamarca,Selva,"De 2,000 a 19,999 habitantes"
926,060109,Cajamarca,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
927,060413,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
928,060410,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
929,060504,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
930,060105,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
931,061103,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
932,060703,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
933,060810,Cajamarca,Selva,Área de Empadronamiento Rural (AER) Compuesto
934,080305,Cusco,Sierra Sur,"De 2,000 a 19,999 habitantes"
935,081201,Cusco,Sierra Sur,"De 2,000 a 19,999 habitantes"
936,081306,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
937,081212,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
938,080404,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
939,080502,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
940,080702,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
941,081205,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
942,080912,Cusco,Selva,"De 500 a 1,999 habitantes"
943,090711,Huancavelica,Sierra Centro,"De 2,000 a 19,999 habitantes"
944,090718,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
945,090202,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
946,090201,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
947,090303,Huancavelica,Sierra Centro,"De 500 a 1,999 habitantes"
948,090119,Huancavelica,Sierra Centro,"De 500 a 1,999 habitantes"
949,090509,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
950,090721,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
951,100702,Huánuco,Sierra Centro,"De 2,000 a 19,999 habitantes"
952,100103,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
953,100107,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
954,101007,Huánuco,Sierra Centro,"De 500 a 1,999 habitantes"
955,100404,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
956,100705,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
957,100509,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
958,100601,Huánuco,Selva,Área de Empadronamiento Rural (AER) Compuesto
959,100604,Huánuco,Selva,Área de Empadronamiento Rural (AER) Simple
960,110206,Ica,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
961,110302,Ica,Costa Centro,Área de Empadronamiento Rural (AER) Simple
962,110504,Ica,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
963,120801,Junín,Sierra Centro,"De 2,000 a 19,999 habitantes"
964,120704,Junín,Sierra Centro,"De 2,000 a 19,999 habitantes"
965,120119,Junín,Sierra Centro,"De 20,000 a 49,999 habitantes"
966,120402,Junín,Sierra Centro,"De 2,000 a 19,999 habitantes"
967,120707,Junín,Sierra Centro,"De 500 a 1,999 habitantes"
968,120427,Junín,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
969,120408,Junín,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
970,120405,Junín,Sierra Centro,"De 500 a 1,999 habitantes"
971,120902,Junín,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
972,120601,Junín,Selva,Área de Empadronamiento Rural (AER) Simple
973,120607,Junín,Selva,Área de Empadronamiento Rural (AER) Compuesto
974,130107,La Libertad,Costa Norte,"De 20,000 a 49,999 habitantes"
975,130207,La Libertad,Costa Norte,"De 2,000 a 19,999 habitantes"
976,130614,La Libertad,Sierra Norte,"De 2,000 a 19,999 habitantes"
977,130809,La Libertad,Sierra Norte,"De 2,000 a 19,999 habitantes"
978,130110,La Libertad,Costa Norte,"De 500 a 1,999 habitantes"
979,130106,La Libertad,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
980,130602,La Libertad,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
981,130608,La Libertad,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
982,140113,Lambayeque,Costa Norte,"De 2,000 a 19,999 habitantes"
983,140119,Lambayeque,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
984,140305,Lambayeque,Costa Norte,Área de Empadronamiento Rural (AER) Simple
985,140301,Lambayeque,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
986,150502,Lima,Costa Centro,"De 2,000 a 19,999 habitantes"
987,150714,Lima,Costa Centro,"De 2,000 a 19,999 habitantes"
988,150204,Lima,Costa Centro,Área de Empadronamiento Rural (AER) Compuesto
989,150806,Lima,Costa Centro,Área de Empadronamiento Rural (AER) Simple
990,150902,Lima,Sierra Centro,"De 500 a 1,999 habitantes"
991,160703,Loreto,Selva,"De 2,000 a 19,999 habitantes"
992,160106,Loreto,Selva,"De 2,000 a 19,999 habitantes"
993,160706,Loreto,Selva,Área de Empadronamiento Rural (AER) Compuesto
994,160104,Loreto,Selva,Área de Empadronamiento Rural (AER) Simple
995,160108,Loreto,Selva,Área de Empadronamiento Rural (AER) Compuesto
996,160305,Loreto,Selva,Área de Empadronamiento Rural (AER) Compuesto
997,160202,Loreto,Selva,Área de Empadronamiento Rural (AER) Compuesto
998,170104,Madre de Dios,Selva,"De 2,000 a 19,999 habitantes"
999,170303,Madre de Dios,Selva,Área de Empadronamiento Rural (AER) Compuesto
1000,180207,Moquegua,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1001,180102,Moquegua,Sierra Sur,"De 500 a 1,999 habitantes"
1002,190201,Pasco,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1003,190110,Pasco,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1004,190302,Pasco,Selva,Área de Empadronamiento Rural (AER) Simple
1005,200607,Piura,Costa Norte,"De 20,000 a 49,999 habitantes"
1006,200706,Piura,Costa Norte,"De 2,000 a 19,999 habitantes"
1007,200111,Piura,Costa Norte,"De 2,000 a 19,999 habitantes"
1008,200308,Piura,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1009,200303,Piura,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1010,211103,Puno,Sierra Sur,"De 2,000 a 19,999 habitantes"
1011,210806,Puno,Sierra Sur,"De 2,000 a 19,999 habitantes"
1012,210106,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1013,210104,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1014,210105,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
1015,210401,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1016,210204,Puno,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1017,220301,San Martín,Selva,"De 2,000 a 19,999 habitantes"
1018,220303,San Martín,Selva,Área de Empadronamiento Rural (AER) Compuesto
1019,220503,San Martín,Selva,Área de Empadronamiento Rural (AER) Simple
1020,220301,San Martín,Selva,Área de Empadronamiento Rural (AER) Simple
1021,220701,San Martín,Selva,"De 2,000 a 19,999 habitantes"
1022,220203,San Martín,Selva,"De 2,000 a 19,999 habitantes"
1023,220911,San Martín,Selva,"De 500 a 1,999 habitantes"
1024,230301,Tacna,Costa Sur,"De 500 a 1,999 habitantes"
1025,230302,Tacna,Costa Sur,Área de Empadronamiento Rural (AER) Simple
1026,240106,Tumbes,Costa Norte,"De 2,000 a 19,999 habitantes"
1027,240104,Tumbes,Costa Norte,"De 2,000 a 19,999 habitantes"
1028,250301,Ucayali,Selva,Área de Empadronamiento Rural (AER) Compuesto
1029,250201,Ucayali,Selva,Área de Empadronamiento Rural (AER) Simple
1030,051004,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1031,240302,Tumbes,Costa Norte,Área de Empadronamiento Rural (AER) Simple
1032,150901,Lima,Sierra Centro,"De 2,000 a 19,999 habitantes"
1033,150604,Lima,Costa Centro,Área de Empadronamiento Rural (AER) Simple
1034,150404,Lima,Sierra Centro,"De 500 a 1,999 habitantes"
1035,180210,Moquegua,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
1036,010502,Amazonas,Selva,"De 2,000 a 19,999 habitantes"
1037,010520,Amazonas,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1038,010507,Amazonas,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1039,010701,Amazonas,Selva,Área de Empadronamiento Rural (AER) Simple
1040,010604,Amazonas,Selva,"De 500 a 1,999 habitantes"
1041,010703,Amazonas,Selva,Área de Empadronamiento Rural (AER) Compuesto
1042,010704,Amazonas,Selva,Área de Empadronamiento Rural (AER) Compuesto
1043,010403,Amazonas,Selva,Área de Empadronamiento Rural (AER) Compuesto
1044,021509,Áncash,Sierra Centro,"De 2,000 a 19,999 habitantes"
1045,021104,Áncash,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1046,020601,Áncash,Sierra Centro,"De 2,000 a 19,999 habitantes"
1047,020205,Áncash,Sierra Centro,"De 500 a 1,999 habitantes"
1048,020701,Áncash,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1049,020606,Áncash,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1050,021909,Áncash,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1051,021707,Áncash,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1052,030215,Apurímac,Sierra Sur,"De 2,000 a 19,999 habitantes"
1053,030204,Apurímac,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
1054,030101,Apurímac,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1055,030703,Apurímac,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1056,030109,Apurímac,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
1057,030609,Apurímac,Sierra Sur,"De 500 a 1,999 habitantes"
1058,030108,Apurímac,Sierra Sur,"De 500 a 1,999 habitantes"
1059,040123,Arequipa,Sierra Sur,"De 500,000 a más habitantes"
1060,040307,Arequipa,Costa Sur,"De 2,000 a 19,999 habitantes"
1061,040312,Arequipa,Costa Sur,"De 500 a 1,999 habitantes"
1062,040511,Arequipa,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
1063,040306,Arequipa,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
1064,050105,Ayacucho,Sierra Centro,"De 2,000 a 19,999 habitantes"
1065,050301,Ayacucho,Sierra Centro,"De 2,000 a 19,999 habitantes"
1066,050401,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1067,050402,Ayacucho,Sierra Centro,"De 500 a 1,999 habitantes"
1068,050102,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1069,050403,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1070,050114,Ayacucho,Sierra Centro,"De 500 a 1,999 habitantes"
1071,050403,Ayacucho,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1072,050409,Ayacucho,Selva,Área de Empadronamiento Rural (AER) Compuesto
1073,061001,Cajamarca,Sierra Norte,"De 2,000 a 19,999 habitantes"
1074,060903,Cajamarca,Selva,"De 2,000 a 19,999 habitantes"
1075,060407,Cajamarca,Costa Norte,Área de Empadronamiento Rural (AER) Compuesto
1076,061110,Cajamarca,Costa Norte,Área de Empadronamiento Rural (AER) Simple
1077,060601,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1078,061105,Cajamarca,Sierra Norte,"De 500 a 1,999 habitantes"
1079,060304,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1080,061310,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Simple
1081,060610,Cajamarca,Sierra Norte,Área de Empadronamiento Rural (AER) Compuesto
1082,060602,Cajamarca,Selva,Área de Empadronamiento Rural (AER) Compuesto
1083,060802,Cajamarca,Selva,Área de Empadronamiento Rural (AER) Simple
1084,081210,Cusco,Sierra Sur,"De 2,000 a 19,999 habitantes"
1085,080901,Cusco,Selva,"De 2,000 a 19,999 habitantes"
1086,080604,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
1087,080608,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1088,080306,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1089,080807,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Simple
1090,080801,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1091,080802,Cusco,Sierra Sur,"De 500 a 1,999 habitantes"
1092,081209,Cusco,Sierra Sur,Área de Empadronamiento Rural (AER) Compuesto
1093,090103,Huancavelica,Sierra Centro,"De 2,000 a 19,999 habitantes"
1094,090301,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1095,090705,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1096,090710,Huancavelica,Sierra Centro,"De 500 a 1,999 habitantes"
1097,090711,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1098,090207,Huancavelica,Sierra Centro,"De 500 a 1,999 habitantes"
1099,090103,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1100,090704,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1101,090503,Huancavelica,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1102,100103,Huánuco,Sierra Centro,"De 2,000 a 19,999 habitantes"
1103,100901,Huánuco,Selva,"De 2,000 a 19,999 habitantes"
1104,100608,Huánuco,Selva,"De 50,000 a 99,999 habitantes"
1105,100105,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1106,101104,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1107,101001,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Compuesto
1108,101005,Huánuco,Sierra Centro,Área de Empadronamiento Rural (AER) Simple
1109,100609,Huánuco,Selva,Área de Empadronamiento Rural (AER) Compuesto
1110,100902,Huánuco,Selva,Área de Empadronamiento Rural (AER) Simple
1111,100901,Huánuco,Selva,Área de Empadronamiento Rural (AER) Simple
1112,100101,Huánuco,Selva,Área de Empadronamiento Rural (AER) Compuesto
