ID_HOGAR,ID_GEOGRAFIA,MES_NUM,ID_POBREZA,Total_Miembros_Hogar,Factor_Expansion_Anual,Ingreso_Neto_Total_Hogar,Gasto_Total_Bruto_Hogar,Brecha_Monetaria_Hogar,Ingreso_Monetario_Per_Capita,Gasto_Monetario_Per_Capita,Brecha_Monetaria_Per_Capita,Logaritmo_Ingreso_Hogar,Logaritmo_Gasto_Hogar,Logaritmo_Brecha_Per_Capita,Gasto_Alimentos,Gasto_Vestido_Calzado,Gasto_Vivienda_Combustible_Electricidad,Gasto_Muebles_Enseres_Mantenimiento,Gasto_Salud_Servicios_Medicos,Gasto_Transportes_Comunicaciones,Gasto_Esparcimiento_Cultura_Ensenanza,Gasto_Otros_Bienes_Servicios,Porcentaje_Gasto_Alimentos,Porcentaje_Gasto_Vestido_Calzado,Porcentaje_Gasto_Vivienda_Combustible_Electricidad,Porcentaje_Gasto_Muebles_Enseres_Mantenimiento,Porcentaje_Gasto_Salud_Servicios_Medicos,Porcentaje_Gasto_Transportes_Comunicaciones,Porcentaje_Gasto_Esparcimiento_Cultura_Ensenanza,Porcentaje_Gasto_Otros_Bienes_Servicios,Tasa_Ahorro_Hogar,ID_SEGMENTO,PCA_VALIDO
11492,338,5,1,4,507.162231,49948.957031,46984.164062,2964.792969,12487.239258,11746.041016,741.198242,10.818777,10.757587,6.609616,4460.940430,240.305527,1768.000000,476.952942,10953.961914,2011.329834,3480.736816,2895.354492,0.169700,0.009100,0.067300,0.018100,0.416700,0.076500,0.132400,0.110100,0.059356,2,1
11493,338,5,1,3,507.162231,43273.984375,25717.687500,17556.296875,14424.661458,8572.562500,5852.098958,10.675330,10.154973,8.674727,6697.865234,0.000000,782.000000,770.152649,856.000000,1127.068848,2289.573730,603.199402,0.510300,0.000000,0.059600,0.058700,0.065200,0.085900,0.174400,0.046000,0.405701,1,1
11494,338,5,3,3,507.162231,37862.242188,41289.597656,-3427.355469,12620.747396,13763.199219,-1142.451823,10.541736,10.628390,0.000000,12665.715820,217.877014,1527.000000,10373.936523,811.000000,1156.000000,46.906425,437.978394,0.465000,0.008000,0.056100,0.380900,0.029800,0.042400,0.001700,0.016100,-0.090522,3,1
11495,338,5,1,2,507.162231,32563.710938,29596.990234,2966.720703,16281.855469,14798.495117,1483.360352,10.390984,10.295462,7.302739,12887.350586,280.356445,1600.000000,659.788025,346.000000,1444.000000,1225.818604,799.046814,0.669700,0.014600,0.083100,0.034300,0.018000,0.075000,0.063700,0.041500,0.091105,2,1
11496,338,5,1,3,507.162231,75865.984375,27947.048828,47918.935547,25288.661458,9315.682943,15972.978516,11.236737,10.238103,9.678716,17213.015625,2969.458252,1751.049927,2161.001465,5555.000000,8947.635742,10607.126953,2508.611816,0.332900,0.057400,0.033900,0.041800,0.107400,0.173000,0.205100,0.048500,0.631626,1,1
11497,338,5,4,1,507.162231,6963.621094,6993.217773,-29.596680,6963.621094,6993.217773,-29.596680,8.848598,8.852839,0.000000,575.595093,0.000000,192.000000,0.000000,891.000000,0.000000,0.000000,59.997040,0.334900,0.000000,0.111700,0.000000,0.518400,0.000000,0.000000,0.034900,-0.004250,3,1
11498,896,5,4,4,210.793839,22301.353516,29542.259766,-7240.906250,5575.338379,7385.564941,-1810.226562,10.012447,10.293611,0.000000,11696.019531,326.000000,3549.000000,293.990479,554.000000,482.000000,2596.000000,1449.211914,0.558400,0.015600,0.169400,0.014000,0.026400,0.023000,0.123900,0.069200,-0.324685,4,1
11499,896,5,1,5,210.793839,78347.031250,55544.664062,22802.367188,15669.406250,11108.932812,4560.473437,11.268916,10.924961,8.425401,13953.433594,3484.430176,343.297913,2326.753662,1229.000000,1811.521729,516.027283,1928.919800,0.545200,0.136100,0.013400,0.090900,0.048000,0.070800,0.020200,0.075400,0.291043,1,1
11500,896,5,5,5,210.793839,28009.882812,21427.859375,6582.023438,5601.976562,4285.571875,1316.404687,10.240348,9.972494,7.183419,8051.574219,30.038191,1638.534424,385.783356,1410.000000,1480.316895,135.000000,94.335808,0.608800,0.002300,0.123900,0.029200,0.106600,0.111900,0.010200,0.007100,0.234989,1,1
11501,896,5,1,6,210.793839,71245.023438,27947.048828,43297.974609,11874.170573,4657.841471,7216.329102,11.173894,10.238103,8.884240,5355.744141,2855.322266,1153.416138,1861.774658,11026.000000,3721.225342,1898.003906,1958.241577,0.179500,0.095700,0.038700,0.062400,0.369600,0.124700,0.063600,0.065600,0.607733,1,1
11502,896,5,2,4,210.793839,33541.378906,22746.767578,10794.611328,8385.344727,5686.691895,2698.652832,10.420565,10.032222,7.900878,7307.465332,724.000000,656.641907,383.844421,2809.333984,570.145203,365.000000,751.802917,0.538600,0.053400,0.048400,0.028300,0.207100,0.042000,0.026900,0.055400,0.321830,1,1
11503,896,5,1,2,210.793839,68594.867188,27947.048828,40647.818359,34297.433594,13973.524414,20323.909180,11.135988,10.238103,9.919602,15312.948242,3384.461914,1070.215210,1583.788452,36312.000000,2317.358398,1313.001465,1051.086792,0.245600,0.054300,0.017200,0.025400,0.582400,0.037200,0.021100,0.016900,0.592578,1,1
11504,744,5,3,1,207.590714,10001.837891,11614.418945,-1612.581055,10001.837891,11614.418945,-1612.581055,9.210624,9.360089,0.000000,5538.399902,168.213867,1287.000000,263.915192,444.000000,607.908691,0.000000,446.994537,0.632500,0.019200,0.147000,0.030100,0.050700,0.069400,0.000000,0.051000,-0.161228,4,1
11505,744,5,5,7,207.590714,67164.000000,27932.683594,39231.316406,9594.857143,3990.383371,5604.473772,11.114908,10.237589,8.631499,6285.892578,161.000000,601.000000,563.818848,243.000000,723.000000,322.000000,52.046719,0.702200,0.018000,0.067100,0.063000,0.027100,0.080800,0.036000,0.005800,0.584112,1,1
11506,744,5,4,2,207.590714,4981.000000,13331.541992,-8350.541992,2490.500000,6665.770996,-4175.270996,8.513587,9.497963,0.000000,6688.337891,1570.761841,180.000000,333.492859,62.000000,1351.151855,334.000000,108.764671,0.629300,0.147800,0.016900,0.031400,0.005800,0.127100,0.031400,0.010200,-1.676479,4,1
11507,744,5,5,1,207.590714,3307.828857,3075.634766,232.194092,3307.828857,3075.634766,232.194092,8.104350,8.031592,5.451871,1650.030640,0.000000,84.000000,76.775337,5.000000,0.000000,0.000000,0.000000,0.908700,0.000000,0.046300,0.042300,0.002800,0.000000,0.000000,0.000000,0.070195,2,1
11508,744,5,5,5,207.590714,30441.431641,17746.044922,12695.386719,6088.286328,3549.208984,2539.077344,10.323593,9.783974,7.839950,6919.682617,994.087952,156.000000,1443.567993,91.000000,1438.072998,449.000000,439.388702,0.580000,0.083300,0.013100,0.121000,0.007600,0.120500,0.037600,0.036800,0.417043,1,1
11509,744,5,7,5,207.590714,24382.460938,9309.182617,15073.278320,4876.492188,1861.836523,3014.655664,10.101660,9.138864,8.011573,2375.368408,88.000000,601.000000,197.936417,1538.000000,885.351929,75.000000,135.593307,0.402900,0.014900,0.101900,0.033600,0.260800,0.150200,0.012700,0.023000,0.618202,1,1
11510,744,5,2,3,207.590714,15730.003906,13557.927734,2172.076172,5243.334635,4519.309245,724.025391,9.663389,9.514800,6.586207,6019.350586,0.000000,96.000000,389.874756,985.345337,2205.321533,621.000000,470.951019,0.558000,0.000000,0.008900,0.036100,0.091300,0.204400,0.057600,0.043700,0.138085,2,1
11511,744,5,5,4,207.590714,18126.412109,11763.305664,6363.106445,4531.603027,2940.826416,1590.776611,9.805181,9.372825,7.372606,4338.304688,513.851562,409.000000,303.502502,189.000000,1260.863647,454.432739,126.257645,0.571200,0.067700,0.053800,0.040000,0.024900,0.166000,0.059800,0.016600,0.351041,1,1
11512,897,5,4,4,207.590714,19318.634766,24279.433594,-4960.798828,4829.658691,6069.858398,-1240.199707,9.868877,10.097426,0.000000,862.848816,616.600891,589.000000,1202.622437,176.000000,4103.127930,457.867523,1751.227417,0.088400,0.063200,0.060400,0.123200,0.018000,0.420400,0.046900,0.179400,-0.256788,4,1
11513,897,5,3,1,207.590714,11738.125977,13447.143555,-1709.017578,11738.125977,13447.143555,-1709.017578,9.370683,9.506596,0.000000,3095.372803,80.101845,890.000000,743.761047,2580.000000,309.539215,0.000000,141.513382,0.394800,0.010200,0.113500,0.094900,0.329100,0.039500,0.000000,0.018000,-0.145595,3,1
11514,897,5,1,1,207.590714,15470.570312,11186.795898,4283.774414,15470.570312,11186.795898,4283.774414,9.646759,9.322579,8.362823,2510.422119,0.000000,60.000000,1055.660889,0.000000,574.539185,0.000000,356.228851,0.550900,0.000000,0.013200,0.231700,0.000000,0.126100,0.000000,0.078200,0.276898,1,1
11515,897,5,3,2,207.590714,36678.296875,39366.273438,-2687.976562,18339.148438,19683.136719,-1343.988281,10.509968,10.580690,0.000000,7512.404785,1309.629517,1141.788086,1701.691895,4473.000000,8585.537109,2080.098389,2935.247559,0.252600,0.044000,0.038400,0.057200,0.150400,0.288700,0.069900,0.098700,-0.073285,3,1
11516,897,5,2,1,207.590714,7879.999023,6000.061523,1879.937500,7879.999023,6000.061523,1879.937500,8.972210,8.699692,7.539526,499.702545,246.713669,156.000000,406.550934,0.000000,0.000000,0.000000,0.000000,0.381800,0.188500,0.119200,0.310600,0.000000,0.000000,0.000000,0.000000,0.238571,1,1
11517,897,5,2,2,207.590714,11955.460938,10127.197266,1828.263672,5977.730469,5063.598633,914.131836,9.389027,9.223079,6.819068,4981.271484,0.000000,625.000000,624.999207,75.000000,60.000000,0.000000,233.988449,0.754700,0.000000,0.094700,0.094700,0.011400,0.009100,0.000000,0.035500,0.152923,1,1
11518,897,5,3,1,207.590714,8869.479492,12914.664062,-4045.184570,8869.479492,12914.664062,-4045.184570,9.090484,9.466196,0.000000,1464.599731,20.025461,72.000000,355.932831,5241.000000,369.539215,0.000000,174.508896,0.190300,0.002600,0.009400,0.046200,0.680900,0.048000,0.000000,0.022700,-0.456079,4,1
11519,897,5,5,4,207.590714,28616.910156,10875.021484,17741.888672,7154.227539,2718.755371,4435.472168,10.261788,9.294316,8.397615,4006.663574,0.000000,289.000000,0.000000,1098.000000,1217.933105,0.000000,162.675568,0.591500,0.000000,0.042700,0.000000,0.162100,0.179800,0.000000,0.024000,0.619979,1,1
11520,898,5,3,7,207.590714,31036.755859,55505.292969,-24468.537109,4433.822266,7929.327567,-3495.505301,10.342960,10.924252,0.000000,6730.617676,4414.692871,241.000000,1528.393921,3608.000000,1489.661621,1582.000000,388.917267,0.336800,0.220900,0.012100,0.076500,0.180600,0.074500,0.079200,0.019500,-0.788373,4,1
11521,898,5,2,4,207.590714,29982.490234,26458.443359,3524.046875,7495.622559,6614.610840,881.011719,10.308402,10.183368,6.782205,2211.475098,2900.552979,72.000000,1926.581055,31.000000,217.000000,538.000000,302.098450,0.269700,0.353800,0.008800,0.235000,0.003800,0.026500,0.065600,0.036800,0.117537,2,1
11522,898,5,6,7,207.590714,11902.212891,25496.353516,-13594.140625,1700.316127,3642.336217,-1942.020089,9.384564,10.146330,0.000000,119.161469,1638.474243,132.000000,577.014648,340.000000,48.000000,939.000000,484.776062,0.027900,0.383000,0.030900,0.134900,0.079500,0.011200,0.219500,0.113300,-1.142152,4,1
11523,898,5,4,6,207.590714,31661.445312,33096.632812,-1435.187500,5276.907552,5516.105469,-239.197917,10.362887,10.407217,0.000000,1728.795044,2175.039551,96.000000,1296.061035,63.000000,1798.134644,1365.000000,283.736511,0.196300,0.247000,0.010900,0.147200,0.007200,0.204200,0.155000,0.032200,-0.045329,3,1
11524,898,5,5,3,207.590714,10060.171875,9412.709961,647.461914,3353.390625,3137.569987,215.820638,9.216439,9.149922,5.379070,0.000000,261.532532,48.000000,339.310852,0.000000,846.696655,459.000000,202.463547,0.000000,0.121200,0.022300,0.157300,0.000000,0.392500,0.212800,0.093900,0.064359,2,1
11525,898,5,5,3,207.590714,19409.880859,10282.062500,9127.818359,6469.960286,3427.354167,3042.606120,9.873589,9.238253,8.020798,1934.524292,764.541565,72.000000,499.766571,4.000000,169.000000,83.000000,262.835938,0.510500,0.201700,0.019000,0.131900,0.001100,0.044600,0.021900,0.069400,0.470267,1,1
11526,898,5,2,4,207.590714,37699.656250,21385.998047,16313.658203,9424.914062,5346.499512,4078.414551,10.537433,9.970538,8.313709,1143.276611,352.000000,108.000000,3885.996338,0.000000,500.822327,249.000000,423.931641,0.171600,0.052800,0.016200,0.583200,0.000000,0.075200,0.037400,0.063600,0.432727,1,1
11527,899,5,2,6,207.590714,51468.785156,38844.722656,12624.062500,8578.130859,6474.120443,2104.010417,10.848750,10.567353,7.652076,1881.569580,1308.325195,1095.000000,1428.737061,0.000000,4485.926758,1974.000000,837.965210,0.144600,0.100600,0.084200,0.109800,0.000000,0.344800,0.151700,0.064400,0.245276,1,1
11528,899,5,2,3,207.590714,26967.140625,16248.174805,10718.965820,8989.046875,5416.058268,3572.988607,10.202411,9.695797,8.181438,4475.087402,0.000000,854.000000,612.641846,0.000000,1735.351562,0.000000,258.537781,0.563900,0.000000,0.107600,0.077200,0.000000,0.218700,0.000000,0.032600,0.397482,1,1
11529,899,5,3,4,207.590714,51532.007812,65860.164062,-14328.156250,12883.001953,16465.041016,-3582.039062,10.849978,11.095304,0.000000,11328.071289,460.585602,2153.000000,5352.327637,21065.000000,6212.330566,6210.000000,1151.584839,0.210000,0.008500,0.039900,0.099200,0.390600,0.115200,0.115100,0.021400,-0.278044,4,1
11530,899,5,2,1,207.590714,5027.369629,4994.636230,32.733398,5027.369629,4994.636230,32.733398,8.522851,8.516320,3.518488,515.969177,0.000000,0.000000,190.738708,570.000000,0.000000,0.000000,0.000000,0.404100,0.000000,0.000000,0.149400,0.446500,0.000000,0.000000,0.000000,0.006511,2,1
11531,899,5,1,3,207.590714,25704.224609,24953.201172,751.023438,8568.074870,8317.733724,250.341146,10.154450,10.124797,5.526811,11708.636719,0.000000,2237.000000,1405.243042,58.000000,1164.184570,0.000000,603.956909,0.681600,0.000000,0.130200,0.081800,0.003400,0.067800,0.000000,0.035200,0.029218,2,1
11532,899,5,2,2,207.590714,13228.604492,12851.411133,377.193359,6614.302246,6425.705566,188.596680,9.490212,9.461287,5.244899,4571.470703,0.000000,746.000000,719.040710,187.000000,216.797882,0.000000,108.307434,0.698100,0.000000,0.113900,0.109800,0.028600,0.033100,0.000000,0.016500,0.028513,2,1
11533,899,5,2,1,207.590714,4353.670898,4284.759277,68.911621,4353.670898,4284.759277,68.911621,8.379004,8.363053,4.247232,637.017883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015828,2,1
11534,899,5,3,4,207.590714,31776.183594,39705.703125,-7929.519531,7944.045898,9926.425781,-1982.379883,10.366504,10.589275,0.000000,14802.881836,3751.513672,1467.000000,2066.512939,7094.000000,3990.301270,1706.319580,467.999603,0.418800,0.106100,0.041500,0.058500,0.200700,0.112900,0.048300,0.013200,-0.249543,4,1
11535,900,5,3,2,207.590714,27614.708984,29716.621094,-2101.912109,13807.354492,14858.310547,-1050.956055,10.226140,10.299495,0.000000,4479.500488,0.000000,481.000000,217.341980,4180.000000,564.878906,0.000000,13.159533,0.450800,0.000000,0.048400,0.021900,0.420700,0.056900,0.000000,0.001300,-0.076116,3,1
11536,900,5,2,2,207.590714,9807.284180,8998.219727,809.064453,4903.642090,4499.109863,404.532227,9.190983,9.104893,6.005200,1340.392456,0.000000,337.000000,644.336670,0.000000,804.339417,44.500965,135.033676,0.405500,0.000000,0.101900,0.194900,0.000000,0.243300,0.013500,0.040800,0.082496,2,1
11537,900,5,4,2,207.590714,7630.456543,9857.059570,-2226.603027,3815.228271,4928.529785,-1113.301514,8.940034,9.196045,0.000000,35.709820,0.000000,265.000000,305.901733,455.000000,152.962952,175.598404,91.195496,0.024100,0.000000,0.178900,0.206500,0.307100,0.103300,0.118500,0.061600,-0.291805,4,1
11538,900,5,6,3,207.590714,7921.827148,8282.040039,-360.212891,2640.609049,2760.680013,-120.070964,8.977503,9.021965,0.000000,625.460449,225.000000,12.000000,783.348328,0.000000,362.445557,151.000000,39.657188,0.284400,0.102300,0.005500,0.356200,0.000000,0.164800,0.068700,0.018000,-0.045471,3,1
11539,900,5,4,1,207.590714,4645.698242,6782.739746,-2137.041504,4645.698242,6782.739746,-2137.041504,8.443912,8.822284,0.000000,1458.463867,0.000000,601.000000,131.957611,31.000000,336.797882,0.000000,78.891251,0.552800,0.000000,0.227800,0.050000,0.011800,0.127700,0.000000,0.029900,-0.460004,4,1
11540,900,5,7,3,207.590714,15861.422852,6469.145996,9392.276855,5287.140951,2156.381999,3130.758952,9.671708,8.774954,8.049350,1204.564819,15.619860,361.000000,351.487091,15.000000,625.258362,0.000000,92.505753,0.451900,0.005900,0.135400,0.131900,0.005600,0.234600,0.000000,0.034700,0.592146,1,1
11541,900,5,4,2,207.590714,8639.640625,10007.583008,-1367.942383,4319.820312,5003.791504,-683.971191,9.064232,9.211198,0.000000,862.659424,222.810822,337.000000,164.347198,0.000000,60.000000,122.000000,4.150314,0.486600,0.125700,0.190100,0.092700,0.000000,0.033800,0.068800,0.002300,-0.158333,4,1
11542,900,5,4,1,207.590714,5660.001953,7772.676270,-2112.674316,5660.001953,7772.676270,-2112.674316,8.641356,8.958498,0.000000,1369.110962,340.032318,60.000000,215.930634,0.000000,205.825012,0.000000,12.653398,0.621300,0.154300,0.027200,0.098000,0.000000,0.093400,0.000000,0.005700,-0.373264,4,1
11543,901,5,6,5,207.590714,14394.146484,19127.103516,-4732.957031,2878.829297,3825.420703,-946.591406,9.574646,9.858914,0.000000,1417.738281,795.609680,48.000000,161.326324,2223.000000,409.886536,513.000000,362.351349,0.239000,0.134100,0.008100,0.027200,0.374800,0.069100,0.086500,0.061100,-0.328811,4,1
11544,901,5,7,8,207.590714,24668.947266,20335.029297,4333.917969,3083.618408,2541.878662,541.739746,10.113341,9.920149,6.296630,1663.629761,375.073456,192.000000,0.000000,2.000000,1014.511719,450.000000,211.463623,0.425600,0.096000,0.049100,0.000000,0.000500,0.259600,0.115100,0.054100,0.175683,1,1
11545,901,5,4,5,207.590714,24822.726562,25130.095703,-307.369141,4964.545313,5026.019141,-61.473828,10.119555,10.131861,0.000000,6733.080078,785.398560,385.000000,1735.842285,195.000000,771.000000,997.000000,346.697540,0.563500,0.065700,0.032200,0.145300,0.016300,0.064500,0.083400,0.029000,-0.012383,3,1
11546,901,5,3,3,207.590714,43686.167969,58672.550781,-14986.382812,14562.055990,19557.516927,-4995.460938,10.684810,10.979744,0.000000,4455.557129,0.000000,180.000000,170.063324,17323.000000,724.916016,120.272881,358.253387,0.191000,0.000000,0.007700,0.007300,0.742500,0.031100,0.005200,0.015400,-0.343046,4,1
11547,901,5,3,2,207.590714,18269.433594,19812.791016,-1543.357422,9134.716797,9906.395508,-771.678711,9.813039,9.894133,0.000000,2489.139648,636.636536,529.000000,311.899811,3342.000000,1391.213623,354.000000,49.305611,0.273400,0.069900,0.058100,0.034300,0.367100,0.152800,0.038900,0.005400,-0.084478,3,1
11548,901,5,4,4,207.590714,27399.517578,27577.205078,-177.687500,6849.879395,6894.301270,-44.421875,10.218317,10.224781,0.000000,4544.587891,2158.767090,204.000000,262.316467,1889.583740,1008.110107,640.000000,1250.635010,0.380000,0.180500,0.017100,0.021900,0.158000,0.084300,0.053500,0.104600,-0.006485,3,1
11549,901,5,2,1,207.590714,11799.149414,7323.988281,4475.161133,11799.149414,7323.988281,4475.161133,9.375867,8.899047,8.406521,1770.408325,0.000000,240.289597,373.927063,274.000000,381.583527,0.000000,93.402008,0.565000,0.000000,0.076700,0.119300,0.087400,0.121800,0.000000,0.029800,0.379278,1,1
11550,901,5,2,1,207.590714,6925.297852,4857.819336,2067.478516,6925.297852,4857.819336,2067.478516,8.843081,8.488551,7.634569,2083.595459,0.000000,445.000000,208.257385,0.000000,161.393967,0.000000,5.769949,0.717500,0.000000,0.153200,0.071700,0.000000,0.055600,0.000000,0.002000,0.298540,1,1
11551,27,5,3,4,70.056419,42468.617188,63481.585938,-21012.968750,10617.154297,15870.396484,-5253.242188,10.656544,11.058521,0.000000,22414.585938,3315.063477,10049.000000,1673.969360,2995.000000,1677.000000,7421.274902,1811.396851,0.436400,0.064500,0.195700,0.032600,0.058300,0.032700,0.144500,0.035300,-0.494788,4,1
11552,27,5,4,4,70.056419,19425.119141,22207.218750,-2782.099609,4856.279785,5551.804688,-695.524902,9.874374,10.008218,0.000000,9375.107422,1440.631104,1862.000000,488.202118,597.000000,970.000000,2524.277832,392.824493,0.531200,0.081600,0.105500,0.027700,0.033800,0.055000,0.143000,0.022300,-0.143222,3,1
11553,27,5,3,2,70.056419,23737.382812,37580.425781,-13843.042969,11868.691406,18790.212891,-6921.521484,10.074849,10.534265,0.000000,7007.520508,1223.077637,2261.000000,5343.898926,2736.000000,264.000000,2606.000000,1090.970947,0.311000,0.054300,0.100300,0.237200,0.121400,0.011700,0.115700,0.048400,-0.583175,4,1
11554,27,5,1,7,70.056419,31776.183594,27947.048828,3829.134766,4539.454799,3992.435547,547.019252,10.366504,10.238103,6.306310,22455.505859,4755.165527,4644.000000,1313.838135,2287.000000,5295.000000,948.000000,2601.962158,0.506900,0.107300,0.104800,0.029700,0.051600,0.119500,0.021400,0.058700,0.120503,2,1
11555,27,5,2,2,70.056419,19694.761719,10627.968750,9066.792969,9847.380859,5313.984375,4533.396484,9.888159,9.271338,8.419447,3422.309082,777.155579,2794.000000,585.406067,0.000000,359.000000,0.000000,118.539413,0.424800,0.096500,0.346800,0.072700,0.000000,0.044600,0.000000,0.014700,0.460366,1,1
11556,27,5,5,7,70.056419,52026.667969,26580.421875,25446.246094,7432.381138,3797.203125,3635.178013,10.859531,10.187968,8.198688,3049.147461,0.000000,555.000000,259.656525,316.000000,2045.575195,3683.000000,81.702660,0.305200,0.000000,0.055600,0.026000,0.031600,0.204800,0.368700,0.008200,0.489100,1,1
11557,349,5,3,2,93.408562,31776.183594,59054.496094,-27278.312500,15888.091797,29527.248047,-13639.156250,10.366504,10.986233,0.000000,9406.798828,1421.978027,3099.819580,5729.955566,5884.000000,5941.895508,5045.440918,6870.067871,0.216700,0.032800,0.071400,0.132000,0.135600,0.136900,0.116300,0.158300,-0.858452,4,1
